game_id,seconds_elapsed,away_score,home_score,underdog_score,favorite_score,favorite_margin
0022400065,2730,116,86,116,86,-30
0022400063,120,2,6,6,2,-4
0022400070,2490,104,105,105,104,-1
0022400064,2550,95,104,95,104,9
0022400067,2430,116,87,87,116,29
0022400071,390,16,18,18,16,-2
0022400070,2100,89,84,84,89,5
0022400072,1020,34,33,33,34,1
0022400072,1380,58,50,50,58,8
0022400068,30,0,0,0,0,0
0022400070,1230,54,38,38,54,16
0022400064,2790,106,110,106,110,4
0022400068,1590,55,67,55,67,12
0022400071,1920,59,62,62,59,-3
0022400071,1860,57,60,60,57,-3
0022400069,1140,47,48,47,48,1
0022400068,1920,69,77,69,77,8
0022400068,2370,85,88,85,88,3
0022400071,2940,103,103,103,103,0
0022400065,2760,116,88,116,88,-28
0022400070,1740,75,69,69,75,6
0022400064,2730,106,110,106,110,4
0022400067,1950,92,67,67,92,25
0022400071,480,18,20,20,18,-2
0022400064,2820,108,112,108,112,4
0022400066,2100,94,78,78,94,16
0022400070,2520,107,105,105,107,2
0022400067,1680,79,56,56,79,23
0022400067,420,17,17,17,17,0
0022400067,750,35,32,32,35,3
0022400067,1590,75,56,56,75,19
0022400072,2430,109,83,83,109,26
0022400070,120,3,8,8,3,-5
0022400067,2340,112,85,85,112,27
0022400069,30,2,2,2,2,0
0022400072,180,3,10,10,3,-7
0022400063,1560,58,68,68,58,-10
0022400065,150,6,4,6,4,-2
0022400066,1080,36,35,35,36,1
0022400063,1140,41,43,43,41,-2
0022400071,2370,79,86,86,79,-7
0022400065,1860,82,62,82,62,-20
0022400065,2490,113,84,113,84,-29
0022400066,510,12,17,17,12,-5
0022400066,1110,36,35,35,36,1
0022400064,0,0,0,0,0,0
0022400072,1080,36,35,35,36,1
0022400068,1530,51,67,51,67,16
0022400063,1950,76,75,75,76,1
0022400070,1890,81,74,74,81,7
0022400070,2130,89,84,84,89,5
0022400069,2880,111,123,111,123,12
0022400068,570,16,21,16,21,5
0022400068,780,25,28,25,28,3
0022400067,1140,51,45,45,51,6
0022400065,2670,116,86,116,86,-30
0022400066,1830,82,64,64,82,18
0022400069,90,2,4,2,4,2
0022400070,840,34,27,27,34,7
0022400068,2070,75,81,75,81,6
0022400067,690,31,32,32,31,-1
0022400069,1440,58,59,58,59,1
0022400067,1350,62,49,49,62,13
0022400068,2850,106,103,106,103,-3
0022400069,690,23,29,23,29,6
0022400064,1200,43,44,43,44,1
0022400068,1320,42,58,42,58,16
0022400066,390,10,12,12,10,-2
0022400064,1080,41,37,41,37,-4
0022400071,3120,103,103,103,103,0
0022400068,1170,37,50,37,50,13
0022400071,930,31,27,27,31,4
0022400065,570,26,26,26,26,0
0022400070,990,41,33,33,41,8
0022400064,1590,61,59,61,59,-2
0022400072,1200,44,39,39,44,5
0022400068,720,21,26,21,26,5
0022400071,2220,74,74,74,74,0
0022400066,1410,58,45,45,58,13
0022400066,2850,122,107,107,122,15
0022400063,2880,115,109,109,115,6
0022400066,1470,61,47,47,61,14
0022400066,2070,94,78,78,94,16
0022400064,2370,89,90,89,90,1
0022400068,2520,91,93,91,93,2
0022400071,720,23,22,22,23,1
0022400072,2160,100,72,72,100,28
0022400068,1260,40,55,40,55,15
0022400071,870,29,27,27,29,2
0022400063,60,0,3,3,0,-3
0022400063,1080,39,43,43,39,-4
0022400069,1530,63,63,63,63,0
0022400069,2130,83,95,83,95,12
0022400069,2760,108,123,108,123,15
0022400070,30,0,0,0,0,0
0022400069,1740,66,76,66,76,10
0022400063,660,25,29,29,25,-4
0022400063,2250,89,95,95,89,-6
0022400071,750,23,22,22,23,1
0022400070,2760,120,117,117,120,3
0022400067,2820,134,104,104,134,30
0022400069,1620,66,69,66,69,3
0022400068,2190,81,83,81,83,2
0022400071,330,15,14,14,15,1
0022400066,2400,105,90,90,105,15
0022400069,2100,81,90,81,90,9
0022400072,1590,70,55,55,70,15
0022400068,1290,40,58,40,58,18
0022400063,2040,80,82,82,80,-2
0022400070,2820,122,118,118,122,4
0022400072,150,3,10,10,3,-7
0022400071,1410,47,39,39,47,8
0022400065,1500,60,54,60,54,-6
0022400065,750,32,32,32,32,0
0022400070,2220,98,88,88,98,10
0022400068,2100,75,81,75,81,6
0022400071,2310,74,80,80,74,-6
0022400063,2700,106,102,102,106,4
0022400070,1380,61,48,48,61,13
0022400068,750,24,28,24,28,4
0022400071,270,10,11,11,10,-1
0022400063,2070,82,82,82,82,0
0022400065,2370,105,80,105,80,-25
0022400065,2610,116,86,116,86,-30
0022400063,480,19,18,18,19,1
0022400071,630,21,22,22,21,-1
0022400072,2610,117,89,89,117,28
0022400065,510,22,24,22,24,2
0022400069,2820,108,123,108,123,15
0022400072,2280,102,76,76,102,26
0022400063,870,32,35,35,32,-3
0022400064,240,6,13,6,13,7
0022400064,2490,92,102,92,102,10
0022400069,1920,73,80,73,80,7
0022400066,2220,102,84,84,102,18
0022400064,1860,66,69,66,69,3
0022400072,390,9,16,16,9,-7
0022400071,990,34,27,27,34,7
0022400070,420,17,16,16,17,1
0022400064,1320,51,48,51,48,-3
0022400067,0,0,0,0,0,0
0022400068,1500,51,65,51,65,14
0022400068,2550,91,93,91,93,2
0022400071,3210,103,103,103,103,0
0022400066,900,29,27,27,29,2
0022400063,1860,71,75,75,71,-4
0022400070,1140,49,37,37,49,12
0022400067,2460,118,90,90,118,28
0022400072,630,21,19,19,21,2
0022400068,270,6,10,6,10,4
0022400070,2010,85,79,79,85,6
0022400072,2790,133,98,98,133,35
0022400068,840,27,31,27,31,4
0022400066,1140,39,37,37,39,2
0022400065,540,26,24,26,24,-2
0022400066,1440,58,47,47,58,11
0022400065,1470,60,54,60,54,-6
0022400063,1020,37,43,43,37,-6
0022400070,540,23,16,16,23,7
0022400072,1980,89,65,65,89,24
0022400071,810,26,27,27,26,-1
0022400065,1140,44,47,44,47,3
0022400069,2250,90,98,90,98,8
0022400065,330,11,12,11,12,1
0022400067,1770,85,57,57,85,28
0022400068,1800,64,75,64,75,11
0022400065,2280,101,80,101,80,-21
0022400069,930,37,40,37,40,3
0022400068,300,8,10,8,10,2
0022400071,1050,34,27,27,34,7
0022400069,2700,107,119,107,119,12
0022400063,1920,74,75,75,74,-1
0022400068,960,31,38,31,38,7
0022400064,1290,48,46,48,46,-2
0022400069,2280,90,98,90,98,8
0022400072,1260,49,42,42,49,7
0022400064,1680,64,61,64,61,-3
0022400066,0,0,0,0,0,0
0022400063,2130,82,87,87,82,-5
0022400067,2310,112,85,85,112,27
0022400065,930,38,42,38,42,4
0022400070,690,27,23,23,27,4
0022400067,2850,136,106,106,136,30
0022400069,2730,107,119,107,119,12
0022400072,270,3,10,10,3,-7
0022400063,1980,78,77,77,78,1
0022400070,720,29,23,23,29,6
0022400064,2280,85,88,85,88,3
0022400069,1020,40,45,40,45,5
0022400065,1770,78,62,78,62,-16
0022400067,1710,81,56,56,81,25
0022400065,2250,99,76,99,76,-23
0022400066,1350,55,44,44,55,11
0022400070,570,23,18,18,23,5
0022400067,1740,83,56,56,83,27
0022400065,870,35,37,35,37,2
0022400065,2040,92,64,92,64,-28
0022400068,2430,88,88,88,88,0
0022400063,1650,65,72,72,65,-7
0022400070,2550,110,105,105,110,5
0022400064,330,11,13,11,13,2
0022400067,1860,87,62,62,87,25
0022400072,90,1,5,5,1,-4
0022400069,1320,57,52,57,52,-5
0022400066,2430,107,92,92,107,15
0022400070,360,17,15,15,17,2
0022400064,540,16,22,16,22,6
0022400064,2160,83,83,83,83,0
0022400069,960,37,40,37,40,3
0022400071,2760,98,99,99,98,-1
0022400066,2520,109,95,95,109,14
0022400063,2520,101,100,100,101,1
0022400068,330,11,10,11,10,-1
0022400066,2250,102,84,84,102,18
0022400065,2880,116,97,116,97,-19
0022400070,510,23,16,16,23,7
0022400068,1620,57,67,57,67,10
0022400068,1680,59,70,59,70,11
0022400071,3420,108,106,106,108,2
0022400066,2280,102,86,86,102,16
0022400070,2070,89,82,82,89,7
0022400070,2580,112,107,107,112,5
0022400064,900,36,35,36,35,-1
0022400065,1200,46,49,46,49,3
0022400066,1530,67,53,53,67,14
0022400063,150,4,6,6,4,-2
0022400070,2190,95,88,88,95,7
0022400064,1440,55,51,55,51,-4
0022400072,780,24,21,21,24,3
0022400071,2280,74,78,78,74,-4
0022400072,900,27,25,25,27,2
0022400072,1410,61,50,50,61,11
0022400068,450,12,16,12,16,4
0022400068,2250,85,83,85,83,-2
0022400065,300,11,9,11,9,-2
0022400064,2100,82,83,82,83,1
0022400067,1830,87,61,61,87,26
0022400072,0,0,0,0,0,0
0022400072,1650,70,60,60,70,10
0022400065,1920,87,64,87,64,-23
0022400065,2700,116,86,116,86,-30
0022400065,2520,116,84,116,84,-32
0022400070,2340,102,94,94,102,8
0022400072,1950,89,63,63,89,26
0022400068,1020,31,42,31,42,11
0022400065,2340,101,80,101,80,-21
0022400070,1020,41,33,33,41,8
0022400064,1230,46,46,46,46,0
0022400064,1920,69,73,69,73,4
0022400072,1320,54,48,48,54,6
0022400063,1500,52,64,64,52,-12
0022400067,1410,65,49,49,65,16
0022400069,1380,57,56,57,56,-1
0022400063,570,21,20,20,21,1
0022400069,1650,66,71,66,71,5
0022400070,1650,69,64,64,69,5
0022400066,240,4,6,6,4,-2
0022400063,930,37,38,38,37,-1
0022400070,2160,93,86,86,93,7
0022400063,840,30,35,35,30,-5
0022400070,2430,104,102,102,104,2
0022400064,390,13,13,13,13,0
0022400071,1440,47,39,39,47,8
0022400066,570,16,17,17,16,-1
0022400071,360,15,16,16,15,-1
0022400071,570,18,22,22,18,-4
0022400065,60,0,0,0,0,0
0022400069,1110,45,45,45,45,0
0022400072,1050,34,33,33,34,1
0022400066,480,12,15,15,12,-3
0022400066,1050,33,33,33,33,0
0022400067,600,26,27,27,26,-1
0022400065,1050,43,42,43,42,-1
0022400065,2580,116,84,116,84,-32
0022400065,1980,92,64,92,64,-28
0022400066,360,10,12,12,10,-2
0022400063,2280,91,96,96,91,-5
0022400065,30,0,0,0,0,0
0022400065,1560,64,54,64,54,-10
0022400064,270,6,13,6,13,7
0022400072,30,0,2,2,0,-2
0022400068,990,31,40,31,40,9
0022400072,2010,91,67,67,91,24
0022400071,1020,34,27,27,34,7
0022400072,660,21,19,19,21,2
0022400066,930,31,29,29,31,2
0022400063,2310,93,96,96,93,-3
0022400064,750,28,32,28,32,4
0022400064,990,41,35,41,35,-6
0022400067,510,20,22,22,20,-2
0022400068,2160,79,83,79,83,4
0022400065,1020,40,42,40,42,2
0022400066,2190,102,84,84,102,18
0022400066,30,0,0,0,0,0
0022400063,1530,55,64,64,55,-9
0022400070,240,11,12,12,11,-1
0022400070,1560,64,60,60,64,4
0022400067,1800,85,57,57,85,28
0022400067,2490,121,90,90,121,31
0022400069,1170,47,48,47,48,1
0022400066,1980,89,72,72,89,17
0022400066,2490,107,92,92,107,15
0022400070,1470,64,52,52,64,12
0022400064,840,31,33,31,33,2
0022400069,810,30,32,30,32,2
0022400069,900,32,37,32,37,5
0022400071,1290,45,31,31,45,14
0022400066,1170,41,37,37,41,4
0022400064,930,39,35,39,35,-4
0022400069,1980,77,83,77,83,6
0022400072,1680,70,60,60,70,10
0022400064,2520,95,104,95,104,9
0022400069,2610,101,115,101,115,14
0022400064,180,4,13,4,13,9
0022400072,1800,80,63,63,80,17
0022400068,630,21,26,21,26,5
0022400071,420,18,18,18,18,0
0022400070,1830,77,70,70,77,7
0022400072,1530,66,55,55,66,11
0022400072,2310,104,80,80,104,24
0022400068,180,3,4,3,4,1
0022400068,2340,85,86,85,86,1
0022400066,2820,120,105,105,120,15
0022400069,270,7,8,7,8,1
0022400066,180,4,3,3,4,1
0022400066,2130,98,78,78,98,20
0022400070,2850,124,121,121,124,3
0022400064,2010,77,77,77,77,0
0022400068,2610,93,93,93,93,0
0022400065,2430,110,82,110,82,-28
0022400063,90,2,3,3,2,-1
0022400067,2010,95,70,70,95,25
0022400068,2400,85,88,85,88,3
0022400066,1500,64,51,51,64,13
0022400071,2100,69,70,70,69,-1
0022400066,60,2,3,3,2,-1
0022400063,1440,49,58,58,49,-9
0022400072,1890,83,63,63,83,20
0022400072,2250,102,74,74,102,28
0022400071,1710,53,51,51,53,2
0022400071,1890,57,62,62,57,-5
0022400068,2310,85,86,85,86,1
0022400071,1140,40,29,29,40,11
0022400064,1950,71,75,71,75,4
0022400067,450,17,20,20,17,-3
0022400067,2790,132,104,104,132,28
0022400073,150,7,7,7,7,0
0022400073,2340,111,81,81,111,30
0022400073,2880,122,102,102,122,20
0022400075,420,15,19,15,19,4
0022400076,870,33,38,38,33,-5
0022400073,2460,113,85,85,113,28
0022400074,870,24,22,24,22,-2
0022400074,1410,49,47,49,47,-2
0022400074,1890,68,71,68,71,3
0022400075,2340,92,75,92,75,-17
0022400076,750,29,34,34,29,-5
0022400073,1380,62,54,54,62,8
0022400075,2070,83,66,83,66,-17
0022400076,1500,58,64,64,58,-6
0022400075,1650,67,62,67,62,-5
0022400075,2610,98,80,98,80,-18
0022400073,510,20,24,24,20,-4
0022400073,2100,94,70,70,94,24
0022400073,2280,107,77,77,107,30
0022400074,450,20,15,20,15,-5
0022400075,990,42,32,42,32,-10
0022400075,1440,58,51,58,51,-7
0022400076,690,26,32,32,26,-6
0022400075,870,35,30,35,30,-5
0022400075,2370,92,75,92,75,-17
0022400073,60,5,3,3,5,2
0022400073,300,12,15,15,12,-3
0022400073,1080,49,46,46,49,3
0022400073,2430,113,85,85,113,28
0022400074,1800,62,69,62,69,7
0022400074,2550,92,111,92,111,19
0022400076,60,0,3,3,0,-3
0022400076,1140,45,48,48,45,-3
0022400074,2880,109,120,109,120,11
0022400075,270,8,14,8,14,6
0022400075,840,35,30,35,30,-5
0022400075,1200,49,45,49,45,-4
0022400076,120,5,5,5,5,0
0022400076,2010,83,88,88,83,-5
0022400075,1350,58,49,58,49,-9
0022400075,2760,100,87,100,87,-13
0022400074,990,30,27,30,27,-3
0022400074,1650,53,61,53,61,8
0022400074,2040,77,85,77,85,8
0022400074,2340,83,103,83,103,20
0022400074,2460,87,106,87,106,19
0022400074,2670,103,116,103,116,13
0022400076,1260,48,50,50,48,-2
0022400073,1830,85,62,62,85,23
0022400074,1170,38,38,38,38,0
0022400075,30,0,3,0,3,3
0022400076,180,8,7,7,8,1
0022400076,360,11,17,17,11,-6
0022400076,2640,110,108,108,110,2
0022400073,900,38,36,36,38,2
0022400073,2790,121,98,98,121,23
0022400074,1380,49,47,49,47,-2
0022400074,1830,62,69,62,69,7
0022400074,1920,70,72,70,72,2
0022400075,1110,46,38,46,38,-8
0022400075,1590,65,56,65,56,-9
0022400073,870,36,36,36,36,0
0022400073,1890,85,64,64,85,21
0022400073,2190,101,73,73,101,28
0022400073,2370,113,83,83,113,30
0022400074,780,22,22,22,22,0
0022400074,1320,45,42,45,42,-3
0022400075,2190,85,71,85,71,-14
0022400074,210,8,4,8,4,-4
0022400074,510,20,18,20,18,-2
0022400075,120,5,3,5,3,-2
0022400076,270,8,11,11,8,-3
0022400073,1530,71,56,56,71,15
0022400074,2160,80,87,80,87,7
0022400075,1800,73,66,73,66,-7
0022400075,2280,89,73,89,73,-16
0022400073,750,33,32,32,33,1
0022400073,1050,47,46,46,47,1
0022400073,2760,119,96,96,119,23
0022400074,690,22,20,22,20,-2
0022400074,1530,51,53,51,53,2
0022400075,1620,65,60,65,60,-5
0022400073,180,9,7,7,9,2
0022400075,1920,75,66,75,66,-9
0022400076,2040,83,88,88,83,-5
0022400076,2220,91,91,91,91,0
0022400074,660,22,20,22,20,-2
0022400074,2850,109,120,109,120,11
0022400076,810,31,36,36,31,-5
0022400076,1110,45,48,48,45,-3
0022400076,2190,91,91,91,91,0
0022400073,600,27,28,28,27,-1
0022400073,2820,121,102,102,121,19
0022400075,210,5,7,5,7,2
0022400076,2370,97,99,99,97,-2
0022400076,2610,110,108,108,110,2
0022400075,1980,78,66,78,66,-12
0022400076,330,11,14,14,11,-3
0022400073,930,41,36,36,41,5
0022400073,990,45,40,40,45,5
0022400073,2010,90,70,70,90,20
0022400074,1440,49,47,49,47,-2
0022400074,1500,49,50,49,50,1
0022400074,2820,107,120,107,120,13
0022400076,1200,48,50,50,48,-2
0022400076,2490,103,99,99,103,4
0022400073,1200,54,51,51,54,3
0022400073,2310,111,79,79,111,32
0022400074,930,26,22,26,22,-4
0022400074,2490,90,108,90,108,18
0022400075,690,31,24,31,24,-7
0022400076,0,0,0,0,0,0
0022400073,2580,115,90,90,115,25
0022400075,1830,75,66,75,66,-9
0022400075,2400,92,75,92,75,-17
0022400076,1290,51,50,50,51,1
0022400076,720,29,32,32,29,-3
0022400076,1230,48,50,50,48,-2
0022400073,1170,54,51,51,54,3
0022400073,1620,73,58,58,73,15
0022400074,1290,42,40,42,40,-2
0022400074,1560,51,53,51,53,2
0022400074,2430,87,106,87,106,19
0022400075,2670,100,82,100,82,-18
0022400076,1770,69,79,79,69,-10
0022400076,2790,114,112,112,114,2
0022400075,390,13,19,13,19,6
0022400073,420,14,22,22,14,-8
0022400073,690,32,32,32,32,0
0022400073,840,36,36,36,36,0
0022400073,1020,47,42,42,47,5
0022400074,600,22,20,22,20,-2
0022400074,1110,36,32,36,32,-4
0022400073,1230,57,53,53,57,4
0022400075,1020,42,32,42,32,-10
0022400075,1530,61,56,61,56,-5
0022400076,1440,55,59,59,55,-4
0022400073,210,12,10,10,12,2
0022400075,1260,54,45,54,45,-9
0022400076,2130,89,88,88,89,1
0022400076,2280,91,92,92,91,-1
0022400073,390,14,19,19,14,-5
0022400073,2850,122,102,102,122,20
0022400075,240,7,11,7,11,4
0022400075,480,20,21,20,21,1
0022400075,1170,46,40,46,40,-6
0022400076,1800,71,81,81,71,-10
0022400073,630,27,28,28,27,-1
0022400073,1680,75,58,58,75,17
0022400074,960,30,27,30,27,-3
0022400074,1050,36,30,36,30,-6
0022400074,2580,95,114,95,114,19
0022400076,600,21,23,23,21,-2
0022400076,1320,51,50,50,51,1
0022400076,1890,76,84,84,76,-8
0022400073,270,12,10,10,12,2
0022400073,2220,104,75,75,104,29
0022400074,90,6,2,6,2,-4
0022400074,2610,98,114,98,114,16
0022400075,780,33,26,33,26,-7
0022400075,2250,87,73,87,73,-14
0022400076,2400,100,99,99,100,1
0022400076,2760,112,112,112,112,0
0022400076,2850,115,115,115,115,0
0022400073,1920,87,66,66,87,21
0022400075,1290,56,47,56,47,-9
0022400075,1860,75,66,75,66,-9
0022400076,150,8,5,5,8,3
0022400076,960,39,43,43,39,-4
0022400076,2070,86,88,88,86,-2
0022400076,1980,80,88,88,80,-8
0022400073,570,25,28,28,25,-3
0022400074,2790,105,118,105,118,13
0022400075,1230,52,45,52,45,-7
0022400075,2490,96,78,96,78,-18
0022400076,210,8,11,11,8,-3
0022400076,660,24,29,29,24,-5
0022400073,810,33,36,36,33,-3
0022400073,1950,90,68,68,90,22
0022400074,1350,47,44,47,44,-3
0022400074,1770,59,69,59,69,10
0022400074,2520,90,111,90,111,21
0022400076,840,33,38,38,33,-5
0022400075,2730,100,87,100,87,-13
0022400075,2850,102,87,102,87,-15
0022400073,2610,115,90,90,115,25
0022400074,30,0,0,0,0,0
0022400074,180,6,4,6,4,-2
0022400075,0,0,0,0,0,0
0022400075,2580,96,80,96,80,-16
0022400075,2640,100,80,100,80,-20
0022400076,990,40,45,45,40,-5
0022400076,2250,91,92,92,91,-1
0022400076,2340,91,94,94,91,-3
0022400076,2670,112,108,108,112,4
0022400073,720,33,32,32,33,1
0022400073,2250,107,75,75,107,32
0022400074,2400,85,106,85,106,21
0022400075,60,0,3,0,3,3
0022400075,510,20,21,20,21,1
0022400075,2520,96,78,96,78,-18
0022400074,1080,36,32,36,32,-4
0022400074,2070,79,85,79,85,6
0022400075,600,26,23,26,23,-3
0022400073,90,5,3,3,5,2
0022400073,2070,91,70,70,91,21
0022400075,1080,46,36,46,36,-10
0022400075,1560,63,56,63,56,-7
0022400075,2460,94,78,94,78,-16
0022400075,2820,102,87,102,87,-15
0022400073,240,12,10,10,12,2
0022400073,1500,66,54,54,66,12
0022400073,1590,73,56,56,73,17
0022400074,2010,75,83,75,83,8
0022400076,780,29,34,34,29,-5
0022400076,1020,40,47,47,40,-7
0022400076,1350,53,55,55,53,-2
0022400076,1410,55,57,57,55,-2
0022400073,2490,113,87,87,113,26
0022400073,2550,115,87,87,115,28
0022400074,2310,83,100,83,100,17
0022400075,2130,85,68,85,68,-17
0022400075,2790,102,87,102,87,-15
0022400076,510,16,21,21,16,-5
0022400073,2520,113,87,87,113,26
0022400074,1950,72,76,72,76,4
0022400075,1740,71,64,71,64,-7
0022400073,780,33,34,34,33,-1
0022400074,480,20,18,20,18,-2
0022400074,630,22,20,22,20,-2
0022400075,1380,58,49,58,49,-9
0022400076,930,37,41,41,37,-4
0022400075,1770,73,64,73,64,-9
0022400076,420,13,17,17,13,-4
0022400073,1260,57,53,53,57,4
0022400073,1320,60,53,53,60,7
0022400074,390,15,13,15,13,-2
0022400074,750,22,20,22,20,-2
0022400074,1980,73,78,73,78,5
0022400075,1140,46,38,46,38,-8
0022400076,1470,55,61,61,55,-6
0022400074,2370,85,103,85,103,18
0022400075,1680,67,64,67,64,-3
0022400073,0,0,0,0,0,0
0022400073,660,30,30,30,30,0
0022400073,2040,90,70,70,90,20
0022400073,2400,113,85,85,113,28
0022400074,60,3,0,3,0,-3
0022400074,2220,80,91,80,91,11
0022400075,1710,69,64,69,64,-5
0022400075,2880,102,87,102,87,-15
0022400076,450,13,19,19,13,-6
0022400076,1950,78,86,86,78,-8
0022400075,2100,85,68,85,68,-17
0022400076,240,8,11,11,8,-3
0022400073,360,12,19,19,12,-7
0022400073,480,20,24,24,20,-4
0022400073,1560,71,56,56,71,15
0022400073,1800,80,60,60,80,20
0022400074,1620,53,58,53,58,5
0022400075,1890,75,66,75,66,-9
0022400076,1080,42,48,48,42,-6
0022400076,1680,67,74,74,67,-7
0022400076,2460,103,99,99,103,4
0022400075,810,33,28,33,28,-5
0022400075,2430,94,78,94,78,-16
0022400073,2640,115,90,90,115,25
0022400074,300,12,12,12,12,0
0022400074,540,20,18,20,18,-2
0022400074,1020,33,28,33,28,-5
0022400074,1680,53,63,53,63,10
0022400074,2640,99,116,99,116,17
0022400075,2550,96,78,96,78,-18
0022400075,2700,100,85,100,85,-15
0022400075,1470,61,51,61,51,-10
0022400076,1380,55,55,55,55,0
0022400074,0,0,0,0,0,0
0022400074,120,6,2,6,2,-4
0022400074,420,18,15,18,15,-3
0022400075,150,5,7,5,7,2
0022400075,300,10,16,10,16,6
0022400075,1050,44,34,44,34,-10
0022400076,2550,107,103,103,107,4
0022400073,1440,64,54,54,64,10
0022400074,840,22,22,22,22,0
0022400074,1470,49,47,49,47,-2
0022400075,630,26,23,26,23,-3
0022400075,750,31,26,31,26,-5
0022400076,2580,107,105,105,107,2
0022400076,630,24,25,25,24,-1
0022400074,360,12,13,12,13,1
0022400074,810,22,22,22,22,0
0022400074,1260,42,40,42,40,-2
0022400075,90,2,3,2,3,1
0022400075,720,31,24,31,24,-7
0022400076,480,16,21,21,16,-5
0022400074,270,10,9,10,9,-1
0022400074,2280,83,97,83,97,14
0022400075,330,10,18,10,18,8
0022400075,900,37,32,37,32,-5
0022400076,1920,76,86,86,76,-10
0022400073,330,12,16,16,12,-4
0022400073,1980,90,70,70,90,20
0022400074,330,12,12,12,12,0
0022400075,960,42,32,42,32,-10
0022400075,2010,81,66,81,66,-15
0022400076,30,0,3,3,0,-3
0022400073,1350,60,54,54,60,6
0022400073,2160,98,73,73,98,25
0022400075,360,10,18,10,18,8
0022400075,540,25,23,25,23,-2
0022400076,1530,61,66,66,61,-5
0022400076,2880,117,115,115,117,2
0022400076,2730,112,111,111,112,1
0022400073,30,3,0,0,3,3
0022400073,450,17,22,22,17,-5
0022400073,1740,78,58,58,78,20
0022400073,2670,117,93,93,117,24
0022400076,1710,69,77,77,69,-8
0022400076,2700,112,109,109,112,3
0022400074,1230,42,40,42,40,-2
0022400074,1740,57,69,57,69,12
0022400076,2430,100,99,99,100,1
0022400073,1650,73,58,58,73,15
0022400074,240,10,7,10,7,-3
0022400074,1710,55,66,55,66,11
0022400074,2700,103,116,103,116,13
0022400074,2760,105,116,105,116,11
0022400076,2310,91,94,94,91,-3
0022400073,1470,66,54,54,66,12
0022400075,1500,61,54,61,54,-7
0022400076,1050,42,48,48,42,-6
0022400073,1860,85,62,62,85,23
0022400074,720,22,20,22,20,-2
0022400075,660,28,23,28,23,-5
0022400075,930,37,32,37,32,-5
0022400075,1410,58,51,58,51,-7
0022400075,1950,76,66,76,66,-10
0022400073,1410,64,54,54,64,10
0022400073,2730,119,95,95,119,24
0022400076,390,11,17,17,11,-6
0022400076,1650,67,74,74,67,-7
0022400076,900,35,41,41,35,-6
0022400073,960,43,38,38,43,5
0022400074,150,6,2,6,2,-4
0022400076,300,8,14,14,8,-6
0022400076,1560,64,68,68,64,-4
0022400073,1110,49,48,48,49,1
0022400074,570,22,20,22,20,-2
0022400074,2190,80,91,80,91,11
0022400075,2160,85,68,85,68,-17
0022400075,2220,85,73,85,73,-12
0022400076,540,21,23,23,21,-2
0022400073,120,5,5,5,5,0
0022400073,2130,96,71,71,96,25
0022400074,2250,83,97,83,97,14
0022400075,1320,56,47,56,47,-9
0022400075,2040,81,66,81,66,-15
0022400076,1170,48,50,50,48,-2
0022400074,1140,36,35,36,35,-1
0022400074,1590,53,56,53,56,3
0022400074,2730,105,116,105,116,11
0022400075,570,26,23,26,23,-3
0022400076,2100,89,88,88,89,1
0022400075,450,17,21,17,21,4
0022400076,570,21,23,23,21,-2
0022400076,1590,64,70,70,64,-6
0022400076,1620,66,72,72,66,-6
0022400076,1830,74,81,81,74,-7
0022400073,1290,60,53,53,60,7
0022400073,1770,80,60,60,80,20
0022400074,1860,62,71,62,71,9
0022400075,2310,89,73,89,73,-16
0022400076,1860,76,81,81,76,-5
0022400076,2820,114,114,114,114,0
0022400076,90,2,5,5,2,-3
0022400076,2160,89,88,88,89,1
0022400076,2520,105,99,99,105,6
0022400073,1140,51,51,51,51,0
0022400073,1710,78,58,58,78,20
0022400076,1740,69,79,79,69,-10
0022400075,180,5,7,5,7,2
0022400073,540,23,26,26,23,-3
0022400073,2700,117,93,93,117,24
0022400074,900,26,22,26,22,-4
0022400074,1200,40,40,40,40,0
0022400074,2100,79,85,79,85,6
0022400074,2130,79,87,79,87,8
0022400083,690,27,32,27,32,5
0022400084,480,16,19,19,16,-3
0022400082,1740,76,72,76,72,-4
0022400078,150,5,10,10,5,-5
0022400078,1980,73,78,78,73,-5
0022400079,540,14,25,14,25,11
0022400078,690,29,28,28,29,1
0022400078,2280,79,87,87,79,-8
0022400084,570,23,21,21,23,2
0022400084,2460,106,76,76,106,30
0022400078,2340,79,92,92,79,-13
0022400078,2610,87,101,101,87,-14
0022400078,2880,107,115,115,107,-8
0022400084,1020,38,30,30,38,8
0022400083,1170,48,51,48,51,3
0022400086,1620,49,52,52,49,-3
0022400086,2700,99,99,99,99,0
0022400083,2880,133,122,133,122,-11
0022400082,2760,105,126,105,126,21
0022400082,2820,108,126,108,126,18
0022400085,60,3,2,3,2,-1
0022400077,1800,60,61,60,61,1
0022400079,780,19,32,19,32,13
0022400084,540,21,21,21,21,0
0022400083,1680,76,72,76,72,-4
0022400084,420,11,19,19,11,-8
0022400077,690,21,22,21,22,1
0022400077,2670,92,104,92,104,12
0022400084,210,4,10,10,4,-6
0022400084,360,9,15,15,9,-6
0022400084,2220,94,71,71,94,23
0022400079,1050,34,43,34,43,9
0022400082,1590,67,65,67,65,-2
0022400077,1620,55,55,55,55,0
0022400079,570,14,25,14,25,11
0022400085,1200,56,42,56,42,-14
0022400085,1230,56,42,56,42,-14
0022400081,1410,45,58,45,58,13
